"StudentID","Dropout","cohort","cohort.term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Housing","RegistrationDate","BirthYear","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus","complete_DevMath","complete_DevEnglish","final_Complete1","final_GPA","cohort_year","first_term_Major1","final_majorOne","total_Loan","total_Scholarship","total_Work_Study","total_Grant","race","overall_income"
315878,"1","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130806,1984,1,-2,-2,0,-1,-1,0,1,0,0,0,4,"2013",0,0,0,0,0,0,"White",0
315879,"0","2012-13",3,"Single",0,7597,"College","On Campus Housing",20121122,1993,2,24,21,0,0,0,0,0,0,0,7,2.7,"2012",0,0,4.65181086101172,0,0,4.49098327252973,"Black",3.88064212640428
315894,"0","2013-14",1,"Married",111550,0,"College","Off Campus",20130725,1972,2,0,0,0,0,0,0,0,0,0,8,3.66,"2013",51,51,4.09691001300806,0,0,0,"Black",5.04746957461986
315899,"0","2013-14",1,"Single",12656,59822,"High School","With Parent",20130603,1989,2,99,93,2,0,0,0,0,0,0,8,3.92,"2013",51,51,0,0,0,3.91460756777108,"White",4.86020620066009
315902,"0","2013-14",1,"Single",0,28445,"Middle School","With Parent",20130624,1995,1,-2,-2,0,1,1,0,0,1,1,7,3.42,"2013",0,0,0,0,0,4.66041957579547,"Hispanic",4.45400593810379
315904,"1","2012-13",3,"Married",16257,0,"High School","Off Campus",20121210,1987,1,-2,-2,0,1,0,0,0,1,0,0,3.19,"2012",0,0,3.35218251811136,0,0,4.44666141095431,"Hispanic",4.21104040573205
315905,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20130116,1983,2,141.5,96,0,0,0,0,0,0,0,0,4,"2012",42,42,0,0,0,0,"Asian",0
315906,"0","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121211,1990,2,64,55,2,0,0,0,0,0,0,7,2.89,"2012",9,9,4.14612803567824,0,0,4.05284778340086,"White",0
315907,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121129,1968,2,86,72,2,0,0,0,0,0,0,0,3.85,"2012",51,51,0,0,0,0,"White",0
315908,"1","2012-13",3,"Married",9727,0,"Unknown","Off Campus",20121129,1970,2,105,81,0,0,0,0,1,0,0,0,2.73,"2012",0,0,4.39794000867204,0,0,4.58763240335619,"Black",3.98797891587548
315909,"0","2013-14",1,"Single",9550,0,"High School","Off Campus",20130606,1989,2,-1,96,0,0,0,0,0,0,0,7,3.33,"2013",42,42,4.00817418400643,0,0,4.43303338865061,"Hispanic",3.98000337158375
315936,"1","2012-13",3,"Married",38929,0,"Middle School","Off Campus",20121128,1972,2,-1,96,2,0,0,0,0,0,0,0,4,"2012",52,52,0,0,0,3.14238946611884,"Hispanic",4.59027324779574
315939,"1","2012-13",3,"Single",15470,0,"College","Off Campus",20121114,1986,2,99,66,2,0,0,0,0,0,0,0,3.3,"2012",43,43,3.72015930340596,0,0,3.26717172840301,"White",4.18949031369937
315945,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121129,1976,2,69.73,38.5,0,0,0,1,0,0,0,0,2.67,"2012",51,51,0,0,0,0,"White",0
315946,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121023,1990,2,68,60,2,0,0,0,0,0,0,0,3.67,"2012",52,52,3.9237619608287,0,0,0,"White",0
315952,"0","2014-15",1,"Unknown",0,0,"Unknown","Unknown",20140702,1989,2,93,79,2,0,0,0,0,0,0,8,3.38,"2014",51,51,0,0,0,0,"White",0
315953,"0","2014-15",1,"Single",0,0,"College","Off Campus",20140617,1975,2,94,66,2,0,0,0,0,0,0,8,3.7,"2014",51,51,3.72015930340596,0,0,3.89839604593001,"AmericanIndian",0
315959,"1","2013-14",1,"Single",0,18853,"High School","With Parent",20130618,1994,1,-2,-2,0,1,1,1,0,0,1,0,3,"2013",0,0,3.54406804435028,0,0,4.38232328338198,"Hispanic",4.27538046752743
315963,"1","2012-13",3,"Single",43067,0,"High School","Off Campus",20121211,1984,2,88,50,2,0,0,0,0,0,0,0,3.25,"2012",52,52,4.37566361396089,0,0,0,"Unknown",4.63414462033879
315967,"0","2016-17",1,"Unknown",0,0,"Unknown","Unknown",20160907,1974,2,81,69,2,0,0,0,0,0,0,0,3.7,"2016",51,51,0,0,0,0,"Black",0
315969,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150430,1991,2,96,82,2,0,0,0,0,0,0,8,3.81,"2015",51,51,0,0,0,0,"White",0
315970,"1","2013-14",1,"Single",22304,0,"Unknown","Off Campus",20130904,1973,2,66,66,2,0,0,0,0,0,0,0,3.76,"2013",51,51,3.92762696244495,0,0,3.32551566336315,"Black",4.34838275641792
315971,"0","2013-14",3,"Single",15884,0,"High School","With Parent",20131211,1989,2,121,96,2,0,0,0,0,0,0,8,3.85,"2013",51,51,3.91524149730619,0,0,3.89398356721185,"White",4.20095987839185
315991,"0","2013-14",1,"Single",14202,0,"College","Off Campus",20130702,1988,2,60,35,0,0,0,0,0,0,0,7,3.86,"2013",26,26,4.14612803567824,0,0,4.30661800443985,"Hispanic",4.15234950831273
315992,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20120117,1984,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2012",51,51,0,0,0,0,"Hispanic",0
315993,"1","2012-13",3,"Single",26240,0,"Middle School","Off Campus",20121128,1975,2,74,66,2,0,0,0,0,0,0,0,3.4,"2012",26,26,4.13033376849501,0,0,3.93389203576421,"White",4.41896383070362
315994,"0","2012-13",3,"Single",22163,0,"College","Off Campus",20121023,1984,2,84,66,2,0,0,0,0,0,0,7,3.33,"2012",54,54,4.28443073384452,0,2.90308998699194,4.04544033981477,"Hispanic",4.34562854645631
316008,"1","2014-15",3,"Married",21105,0,"Unknown","Off Campus",20141029,1984,2,111,66,0,0,0,0,0,0,0,0,1.91,"2014",43,43,3.62055244472944,0,0,3.39550112430563,"Hispanic",4.32438535649043
316012,"1","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130409,1985,2,99,75,2,0,0,0,0,0,0,0,3.9,"2013",51,51,0,0,0,0,"White",0
316015,"1","2013-14",1,"Single",0,18893,"High School","With Parent",20130624,1995,1,-2,-2,0,0,1,0,1,0,0,0,3.89,"2013",26,26,0,3.47712125471966,0,4.11895877776643,"White",4.27630092457077
316017,"1","2012-13",3,"Single",22474,0,"High School","Off Campus",20130104,1987,1,-2,-2,0,1,1,0,1,1,0,0,3,"2012",0,0,4.25527250510331,0,0,4.22214396950066,"Black",4.3516803765279
316035,"1","2012-13",3,"Single",0,53908,"High School","Off Campus",20130117,1994,2,28,28,0,0,0,0,0,0,0,0,4,"2012",27,27,0,0,0,0,"White",4.7316532196959
316045,"1","2015-16",1,"Single",9603,0,"High School","With Parent",20150616,1988,2,93,76,0,0,0,0,0,0,0,0,0,"2015",40,40,0,0,0,3.70132184389137,"Hispanic",3.98240692886379
316062,"1","2013-14",3,"Single",34456,0,"High School","Off Campus",20140114,1983,2,102,47,2,0,0,0,0,0,0,0,0,"2013",43,43,2.94200805302231,0,0,0,"Black",4.53726485875454
316080,"0","2015-16",1,"Single",20571,0,"High School","Off Campus",20150519,1964,2,104,82,2,0,0,0,0,0,0,8,3.29,"2015",51,51,3.95424250943932,0,0,3.12352498094273,"White",4.31325540418504
316081,"0","2012-13",3,"Single",7618,90237,"Middle School","With Parent",20121129,1989,2,93,79,2,0,0,0,0,0,0,8,3.94,"2012",51,51,3.43933269383026,0,0,0,"White",4.9905830212759
316082,"1","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130813,1988,2,148,79,2,0,0,0,0,0,0,0,3.74,"2013",51,51,0,0,0,0,"White",0
316086,"0","2013-14",3,"Single",9553,158363,"Middle School","With Parent",20130123,1992,2,96,86,2,0,0,0,0,0,0,8,3.79,"2013",51,51,3.54406804435028,0,0,0,"White",5.22509208018
316088,"1","2013-14",1,"Married",107685,0,"High School","Off Campus",20130710,1971,2,73,73,2,0,0,0,0,0,0,0,3.15,"2013",51,51,3.45239984591144,0,0,0,"White",5.03215521238878
316091,"1","2013-14",3,"Single",13211,19066,"Middle School","With Parent",20131218,1990,2,127,78,2,0,0,0,0,0,0,0,3.66,"2013",51,51,3.51188336097887,0,0,3.67751570479876,"White",4.50889316223366
316092,"0","2012-13",3,"Single",0,0,"Middle School","With Parent",20120115,1991,1,-2,-2,0,1,1,0,0,1,1,0,3.07,"2012",42,42,4.43942743865453,0,0,4.63197109624041,"Black",0
316095,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150409,1974,2,90,72,2,0,0,0,0,0,0,0,4,"2015",51,51,0,0,0,0,"White",0
316102,"0","2013-14",1,"Single",4555,0,"Middle School","With Parent",20130501,1995,1,-2,-2,0,1,0,0,1,1,0,0,1.8,"2013",0,0,3.8718647020882,0,0,4.58246109452495,"Asian",3.65848838130902
316105,"0","2014-15",1,"Married",22264,0,"High School","Off Campus",20140529,1985,2,146,96,2,0,0,0,0,0,0,8,3.85,"2014",51,51,0,0,0,0,"Asian",4.34760319332599
316108,"1","2013-14",3,"Single",0,0,"High School","Off Campus",20140117,1985,2,116,82,2,0,0,0,0,0,0,0,3.15,"2013",51,51,3.65321251377534,0,0,3.14983469671578,"White",0
316113,"0","2013-14",1,"Single",0,21435,"Middle School","With Parent",20130624,1994,1,-2,-2,0,1,1,0,1,1,0,0,3.13,"2013",23,23,4.12034356243803,0,0,4.71804473351392,"Hispanic",4.33112348784665
316126,"0","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130724,1970,2,-1,76,2,0,0,0,0,0,0,8,3.93,"2013",51,51,0,0,0,0,"White",0
316129,"0","2012-13",3,"Single",35947,0,"Unknown","Off Campus",20130101,1971,2,68,66,2,0,0,0,0,0,0,0,3.83,"2012",43,43,4.54660434865427,0,0,0,"White",4.55566265166435
316132,"1","2012-13",3,"Single",8815,132550,"College","With Parent",20120125,1991,2,62,62,2,0,0,0,0,0,0,0,2.91,"2012",52,52,4.04139268515823,0,0,0,"White",5.15034189752026
316133,"1","2013-14",3,"Single",5102,57920,"College","Off Campus",20131112,1991,2,68,54,0,0,0,0,0,0,0,0,1.11,"2013",0,0,4.30642502755069,0,0,3.81029974104017,"Hispanic",4.79949218137021
316136,"1","2013-14",1,"Single",0,0,"High School","With Parent",20130418,1995,1,-2,-2,0,0,0,1,1,0,0,0,2.85,"2013",0,0,4.06069784035361,0,0,4.46257227974437,"Hispanic",0
316150,"0","2013-14",1,"Single",0,13751,"High School","On Campus Housing",20130708,1994,1,-2,-2,0,1,1,0,1,1,0,0,3.15,"2013",0,0,0,0,3.60205999132796,4.6938763767805,"Hispanic",4.13833428207102
316152,"0","2014-15",1,"Unknown",0,0,"Unknown","Unknown",20140612,1971,2,120,76,2,0,0,0,0,0,0,8,3.87,"2014",51,51,0,0,0,0,"White",0
316154,"0","2016-17",1,"Single",1846,0,"College","With Parent",20160614,1994,1,-2,-2,0,0,0,0,1,0,0,0,2.9,"2016",52,52,3.39794000867204,0,0,4.06088662300466,"Hispanic",3.26623169668989
316156,"1","2013-14",3,"Single",35015,0,"Middle School","Off Campus",20140107,1984,2,97,91,2,0,0,0,0,0,0,0,3.55,"2013",51,51,3.93896979722289,0,0,3.67199342989981,"Black",4.54425413068401
316158,"0","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130813,1989,2,124,79,2,0,0,0,0,0,0,8,3.88,"2013",51,51,0,0,0,0,"White",0
316188,"1","2013-14",1,"Single",0,80817,"Middle School","With Parent",20130410,1995,1,-2,-2,0,1,0,0,0,0,0,0,0,"2013",0,0,0,0,0,0,"Hispanic",4.9075027250026
316197,"0","2012-13",3,"Single",10473,87015,"High School","With Parent",20121127,1989,2,67,66,2,0,0,0,0,0,0,7,3.46,"2012",45,45,0,0,0,0,"White",4.98895116078039
316202,"0","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121127,1987,2,84,66,2,0,0,1,0,0,0,7,3.92,"2012",27,27,3.83714634390906,3.39794000867204,0,3.47639682672533,"White",0
316206,"0","2015-16",1,"Married",53536,0,"Unknown","Off Campus",20150730,1967,2,67,61,2,0,0,0,0,0,0,0,3.38,"2015",13,13,3.74036268949424,0,0,2.85793526471943,"Hispanic",4.7286459192823
316215,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121129,1985,2,92,72,2,0,0,0,0,0,0,0,3,"2012",51,51,0,0,0,0,"White",0
316217,"0","2013-14",3,"Single",13242,0,"High School","With Parent",20130123,1991,2,108,89,2,0,0,0,0,0,0,8,3.81,"2013",51,51,0,0,0,0,"White",4.1219535835453
316222,"0","2012-13",3,"Married",44122,0,"College","Off Campus",20120124,1973,2,81,71,0,0,0,0,0,0,0,8,3.75,"2012",52,52,4.57112627708431,0,0,3.14238946611884,"White",4.64465519028849
316224,"1","2012-13",3,"Single",44205,0,"College","Off Campus",20120117,1985,2,67,66,2,0,0,0,0,0,0,0,3.82,"2012",43,43,3.72189301621496,0,0,0,"White",4.64547139490561
316227,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121217,1990,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2012",51,51,0,0,0,0,"White",0
316235,"0","2012-13",3,"Single",2749,166257,"High School","With Parent",20120124,1992,2,42,42,0,0,0,0,0,0,0,8,3.61,"2012",0,0,4.24919835739111,0,0,0,"White",5.22790212307898
316237,"1","2012-13",3,"Single",11669,80180,"High School","Off Campus",20121126,1991,2,39,18,0,0,0,1,0,0,0,0,0.8,"2012",13,13,3.84279639517558,0,0,0,"Hispanic",4.96307443231471
316242,"0","2015-16",3,"Divorced",48153,0,"High School","Off Campus",20150123,1965,2,76,90,2,0,0,0,0,0,0,0,4,"2015",51,51,0,0,0,0,"White",4.68262334946386
316249,"0","2013-14",1,"Single",0,88218,"Unknown","Unknown",20130731,1995,1,-2,-2,0,1,1,0,0,1,1,0,2.16,"2013",0,0,4.38916608436453,0,0,4.38288116718144,"Hispanic",4.94555720761594
316257,"1","2014-15",1,"Single",18855,0,"High School","Off Campus",20140624,1988,2,107,79,2,0,0,0,0,0,0,0,3.46,"2014",51,51,3.8750612633917,0,0,3.12710479836481,"Hispanic",4.27542653674164
316258,"1","2014-15",1,"Unknown",0,0,"Unknown","Unknown",20140520,1987,2,94,76,2,0,0,0,0,0,0,0,3,"2014",51,51,0,0,0,0,"Asian",0
316260,"1","2013-14",1,"Single",943,66913,"College","With Parent",20130411,1994,1,-2,-2,0,1,0,0,1,1,0,0,3.81,"2013",54,54,3.32919441508845,3.8750612633917,3.50650503240487,3.82730464108973,"White",4.83158825511563
316261,"0","2014-15",1,"Unknown",0,0,"Unknown","Unknown",20140409,1991,2,107,93,2,0,0,0,0,0,0,8,3.85,"2014",51,51,0,0,0,0,"Asian",0
316268,"1","2012-13",3,"Single",7563,0,"High School","Off Campus",20121130,1986,1,-2,-2,0,1,0,0,1,0,0,0,0.91,"2012",0,0,3.24303804868629,0,0,3.99969588741084,"White",3.87869410039611
316280,"1","2014-15",3,"Married",88332,0,"High School","Off Campus",20141223,1962,2,108,75,2,0,0,0,0,0,0,0,3.67,"2014",51,51,0,0,0,0,"White",4.94611806377926
316285,"1","2013-14",3,"Unknown",0,0,"Unknown","Unknown",20140120,1983,2,-1,82,2,0,0,0,0,0,0,0,3.92,"2013",51,51,0,0,0,3.15624619039734,"Asian",0
316286,"1","2014-15",3,"Unknown",0,0,"Unknown","Unknown",20141119,1969,2,84,76,2,0,0,0,0,0,0,0,0,"2014",51,51,0,0,0,0,"Unknown",0
316289,"1","2013-14",1,"Single",36000,0,"College","Off Campus",20130815,1969,2,-1,79,2,0,0,0,0,0,0,0,4,"2013",51,51,0,0,0,3.61076659477327,"Unknown",4.55630250076729
316290,"0","2013-14",3,"Single",7317,0,"Middle School","Off Campus",20140107,1987,2,129,79,2,0,0,0,0,0,0,8,3.61,"2013",51,51,3.96023287312851,3.39794000867204,0,3.45055700941833,"Hispanic",3.86433305503339
316295,"1","2015-16",1,"Single",11537,0,"High School","Off Campus",20150721,1969,2,105,96,2,0,0,0,0,0,0,0,3.8,"2015",51,51,3,0,0,3.4491697321652,"White",4.06209289263017
316297,"1","2015-16",1,"Single",34533,18565,"High School","Off Campus",20150604,1989,2,81,79,2,0,0,0,0,0,0,0,3.88,"2015",51,51,0,0,0,0,"White",4.7250781631658
316298,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20130110,1964,2,0,0,0,0,0,0,0,0,0,0,0,"2012",51,51,0,0,0,0,"White",0
316299,"0","2013-14",1,"Single",0,15421,"High School","With Parent",20130724,1995,1,-2,-2,0,1,0,0,1,1,0,0,2.56,"2013",42,42,4.27581792787754,0,0,4.55275336354544,"Black",4.18811253716502
316303,"0","2014-15",1,"Married",172809,0,"High School","With Parent",20140416,1960,2,122,96,2,0,0,0,0,0,0,8,3.94,"2014",51,51,3.96614173273903,0,0,0,"White",5.23756635705811
316304,"0","2015-16",1,"Single",40892,0,"High School","Off Campus",20150827,1988,2,101,75,2,0,0,0,0,0,0,0,3.01,"2015",51,51,4.02349938154801,0,0,0,"White",4.6116383521225
316306,"0","2013-14",1,"Single",0,28655,"High School","With Parent",20130624,1995,1,-2,-2,0,1,1,0,0,1,1,0,3.16,"2013",13,13,3.77085201164214,4.35504903177626,0,4.59742092353439,"White",4.45720041279377
316310,"0","2016-17",1,"Single",8300,48396,"College","With Parent",20160728,1995,2,50,50,0,0,0,0,0,0,0,0,3.2,"2016",52,52,3.65321251377534,0,0,3.62128016755041,"Asian",4.75355241975346
316312,"1","2013-14",1,"Single",0,37691,"High School","On Campus Housing",20130529,1995,1,-2,-2,0,1,1,0,0,1,1,0,0.76,"2013",52,52,3.72015930340596,0,0,4.33182193033427,"Black",4.57623766010072
316342,"0","2012-13",3,"Married",39173,0,"Middle School","Off Campus",20121127,1975,2,81,65,0,0,0,0,0,0,0,7,3.82,"2012",40,40,0,4.17609125905568,0,4.28580476384863,"White",4.59298683255258
316343,"0","2013-14",3,"Single",10602,0,"High School","With Parent",20130111,1989,2,78,66,2,0,0,0,0,0,0,8,3.88,"2013",43,43,4.35974064786372,0,0,3.99655544963337,"White",4.02538779989041
316346,"0","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121210,1988,2,75,75,2,0,0,0,0,0,0,8,3.98,"2012",43,43,0,0,0,0,"White",0
316347,"0","2013-14",1,"Single",0,20662,"College","Off Campus",20130411,1995,1,-2,-2,0,0,1,0,0,0,1,0,3.61,"2013",23,23,0,4.07918124604763,0,4.67280877946965,"Asian",4.31517235720899
316351,"0","2013-14",1,"Single",8688,20320,"Unknown","On Campus Housing",20130624,1994,1,-2,-2,0,1,1,0,1,1,0,0,2.51,"2013",51,51,4.63346845557959,0,3.30102999566398,4.73381495271786,"Hispanic",4.46251778675143
316352,"1","2013-14",1,"Single",0,25516,"High School","With Parent",20130624,1995,1,-2,-2,0,1,1,0,0,1,1,0,1.03,"2013",50,50,3.43933269383026,0,0,4.06454334216826,"Hispanic",4.40681259347842
316353,"1","2013-14",1,"Married",105251,0,"College","Off Campus",20130711,1985,2,105,96,0,0,0,0,1,0,0,0,2.57,"2013",52,52,3.74036268949424,0,0,0,"Unknown",5.02222623080147
316362,"0","2012-13",3,"Single",7374,0,"Middle School","Off Campus",20120123,1983,2,23,20,0,0,0,1,0,0,0,7,3.03,"2012",52,52,4.31701810104811,0,0,4.2817149700273,"White",3.8677031332701
316368,"0","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121127,1990,2,79,55,2,0,0,0,0,0,0,8,3.16,"2012",43,43,0,0,0,0,"White",0
316389,"0","2013-14",1,"Single",6235,51299,"High School","With Parent",20130409,1992,2,67,64,2,0,0,0,0,0,0,8,3.69,"2013",43,43,0,0,0,0,"White",4.75992456901139
316390,"1","2013-14",1,"Single",0,32949,"High School","On Campus Housing",20130723,1995,1,-2,-2,0,0,1,1,0,0,1,0,2.95,"2013",0,0,0,0,0,4.18692809693477,"Hispanic",4.51784223832086
316392,"1","2015-16",1,"Single",29548,0,"Unknown","Off Campus",20150908,1980,2,99,72,2,0,0,0,0,0,0,0,3.42,"2015",51,51,4.09691001300806,0,0,3.86864443839483,"Black",4.47052809034895
316394,"1","2013-14",1,"Single",0,0,"High School","Off Campus",20130717,1988,2,87,63,2,0,0,0,0,0,0,0,0.91,"2013",45,45,4.13830269816628,0,0,3.85119717617416,"Black",0
316403,"0","2013-14",1,"Single",0,21005,"College","With Parent",20130528,1995,1,-2,-2,0,1,1,0,0,1,1,0,2.51,"2013",0,0,4.3324384599156,0,3.60205999132796,4.31312871384519,"Hispanic",4.32232268587401
316411,"0","2013-14",1,"Single",0,30571,"High School","With Parent",20130528,1995,1,-2,-2,0,1,1,0,0,1,1,7,3.46,"2013",42,42,4.39031676847084,0,0,4.19493039921772,"Hispanic",4.48530964505186
316412,"0","2013-14",1,"Single",0,69937,"College","Off Campus",20130509,1991,2,81.5,57,0,0,0,0,0,0,0,8,3.63,"2013",51,51,0,3.54406804435028,0,3.89103541531531,"Asian",4.84470699898567
316445,"0","2013-14",1,"Single",0,0,"Middle School","Off Campus",20130710,1986,2,116.5,60,2,0,0,0,0,0,0,7,2.06,"2013",45,45,4.25527250510331,0,3.88081359228079,4.39871340610936,"Asian",0
316470,"0","2013-14",1,"Single",4461,0,"High School","With Parent",20130814,1992,2,74,66,2,0,0,0,0,0,0,8,3.05,"2013",52,52,4.24797326636181,0,0,0,"Unknown",3.64943222324162
316471,"0","2012-13",3,"Single",7536,17059,"High School","On Campus Housing",20121112,1991,2,36.5,36.5,0,0,0,0,0,0,0,8,2.83,"2012",26,26,0,0,0,4.60669299931406,"Asian",4.39084682689535
316472,"0","2012-13",3,"Married",90000,0,"College","Off Campus",20130123,1959,2,115,76,2,0,0,0,0,0,0,8,3.77,"2012",51,51,0,0,0,3.37511468469223,"Unknown",4.95424250943933
316473,"0","2013-14",1,"Single",9903,89585,"High School","With Parent",20130509,1993,2,63,63,2,0,0,0,0,0,0,8,3.6,"2013",52,52,0,3.60205999132796,0,0,"Unknown",4.9977707003631
316475,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121126,1991,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2012",0,0,0,0,0,0,"Unknown",0
316480,"0","2012-13",3,"Single",46998,0,"Middle School","Off Campus",20130104,1979,2,56,66,2,0,0,0,0,0,0,8,3.73,"2012",0,0,0,0,0,3.75434833571102,"Hispanic",4.67207937692625
316482,"0","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121121,1956,2,108,76,2,0,0,0,0,0,0,8,3.55,"2012",51,51,0,0,0,0,"Unknown",0
316485,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121127,1991,2,133,76,2,0,0,0,0,0,0,0,2.11,"2012",43,43,0,0,0,0,"White",0
316487,"0","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121130,1983,2,58,54,0,0,0,0,0,0,0,8,3.17,"2012",52,52,0,0,0,0,"Asian",0
316492,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20130122,1966,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2012",51,51,0,0,0,0,"Black",0
316495,"0","2015-16",1,"Single",9301,24794,"High School","Off Campus",20150428,1994,2,14,14,0,0,0,0,1,0,0,0,3.1,"2015",27,27,3.56820172406699,0,0,4.30668231101906,"Hispanic",4.53269069478065
316497,"1","2013-14",3,"Separated",73638,0,"College","Off Campus",20140113,1980,2,102,50,0,0,0,0,0,0,0,0,0,"2013",51,51,4.02118929906994,0,0,0,"Black",4.86710198460168
316507,"1","2012-13",3,"Single",0,147864,"College","Off Campus",20121211,1988,2,87,60,2,0,0,0,0,0,0,0,3,"2012",43,43,4.10209052551184,0,0,4.17292386362854,"Hispanic",5.16986245050502
316510,"0","2013-14",1,"Single",83408,0,"High School","Off Campus",20130417,1994,1,-2,-2,0,1,1,0,0,1,1,8,2.36,"2013",13,13,0,0,0,0,"White",4.92120770758294
316514,"0","2016-17",1,"Single",0,12081,"High School","Off Campus",20160824,1995,2,0,0,2,0,0,0,0,0,0,0,2.78,"2016",13,13,0,0,0,4.09422648522204,"Hispanic",4.08210288432709
316521,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121113,1989,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2012",0,0,0,0,0,0,"White",0
316522,"0","2012-13",3,"Single",10392,128100,"High School","With Parent",20121127,1990,2,63,50,0,0,0,0,0,0,0,7,2.35,"2012",9,9,4.29556709996248,0,0,3.69019608002851,"White",5.1414246870741
316526,"0","2013-14",1,"Single",0,0,"High School","With Parent",20130708,1995,1,-2,-2,0,1,1,0,1,1,0,0,3.51,"2013",43,43,0,0,0,4.70987178809081,"Hispanic",0
316527,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121121,1988,2,18,18,0,1,1,0,0,1,1,0,3.81,"2012",43,43,0,0,0,0,"White",0
316534,"0","2016-17",1,"Single",10545,30900,"Unknown","With Parent",20160418,1995,2,53,66,2,0,0,0,0,0,0,0,3.48,"2016",52,52,0,3.47712125471966,0,4.0350693444211,"Hispanic",4.61747214397219
316535,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20120123,1987,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2012",51,51,0,0,0,0,"White",0
316568,"1","2013-14",1,"Single",24500,0,"High School","Off Campus",20130717,1987,2,62,60.5,2,0,0,0,0,0,0,0,4,"2013",43,43,0,0,0,0,"Hispanic",4.38916608436453
316588,"1","2012-13",3,"Single",36781,57118,"College","With Parent",20121023,1989,2,76,65,2,0,0,0,0,0,0,0,0.57,"2012",0,0,3.43933269383026,0,0,0,"Black",4.97266096716713
316589,"1","2013-14",1,"Single",943,66913,"College","With Parent",20130411,1994,1,-2,-2,0,1,0,0,1,1,0,0,2.5,"2013",0,0,3.94200805302231,3.77815125038364,3.60205999132796,4.08177922676753,"White",4.83158825511563
316605,"1","2015-16",1,"Single",0,32744,"High School","On Campus Housing",20150805,1995,2,36,24,0,0,0,0,0,0,0,0,0.23,"2015",9,9,3.24303804868629,0,3.30102999566398,3.78731875662455,"Black",4.51513173163721
316606,"1","2013-14",1,"Single",13686,22511,"High School","Off Campus",20130617,1993,2,37.5,25.5,0,0,0,0,0,0,0,0,1,"2013",43,43,3.24303804868629,0,0,3.66190729276602,"White",4.55867257778633
316616,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20120123,1986,2,32,83,2,0,0,0,0,0,0,0,3.65,"2012",51,51,0,0,0,0,"nonresident",0
316619,"0","2013-14",1,"Single",2536,30862,"High School","With Parent",20130701,1995,1,-2,-2,0,1,0,0,1,1,0,0,3.36,"2013",0,0,3.54406804435028,2.98362628712453,0,4.49405714522175,"Hispanic",4.52372046037532
316620,"0","2013-14",1,"Single",0,0,"High School","With Parent",20130410,1995,1,-2,-2,0,0,0,1,0,0,0,7,3.73,"2013",13,13,0,4.43987246267193,3.60205999132796,4.31523540961773,"Asian",0
